BRCA1	BAP1
BRCA1	ATM
BRCA1	H2AFX
BRCA1	ATR
BRCA1	CHEK1
BRCA1	TP53
BRCA1	AURKA
BRCA1	BABAM1
BRCA1	BRCC3
BRCA1	BLM
BRCA1	MLH1
BRCA1	RPA1
BRCA1	BMI1
BRCA1	CBX4
BRCA1	PALB2
BRCA1	BACH1
BRCA1	BARD1
BRCA1	BRIP1
BRCA1	CHEK2
BRCA1	ESR1
BRCA1	FAM175A
BRCA1	MRE11A
BRCA1	POLR2A
BRCA1	RAD51
BRCA1	RBBP8
BRCA1	TUBG1
BRCA1	UBE2D1
BRCA1	UBE2D3
BRCA1	UIMC1
BRCA1	RAD50
BRCA1	TP53BP1
BRCA1	NBN
BRCA1	CREBBP
BRCA1	TOPBP1
BRCA1	FANCD2
BRCA1	MYC
BRCA1	BRCA2
BRCA1	CDK2
BRCA1	CDK4
BRCA1	EP300
BRCA1	CTBP1
BRCA1	FANCA
BRCA1	POU2F1
BRCA1	CSTF1
BRCA1	UBE2L3
BRCA1	E2F4
BRCA1	RBL1
BRCA1	RBL2
BRCA1	RNF8
BRCA1	TERF1
BRCA1	TERF2
BRCA1	RBX1
BRCA1	CCNE1
BRCA1	BRE
BRCA1	SUMO2
BRCA1	MSH2
BRCA1	CDK8
BRCA1	GTF2E1
BRCA1	GTF2F1
BRCA1	MED21
BRCA1	SP1
BRCA1	ZNF350
BRCA1	NCOA2
BRCA1	PPP1CA
BRCA1	RB1
BRCA1	SMARCA4
BRCA1	E2F1
BRCA1	RBBP7
BRCA1	MED17
BRCA1	ANAPC13
BRCA1	ANAPC15
BRCA1	ATF2
BRCA1	BLOC1S2
BRCA1	CBX2
BRCA1	CBX8
BRCA1	CDC16
BRCA1	CDKN1B
BRCA1	CENPJ
BRCA1	CUL7
BRCA1	DMC1
BRCA1	E2F6
BRCA1	FANCC
BRCA1	FANCE
BRCA1	FANCF
BRCA1	FANCG
BRCA1	FANCI
BRCA1	FANCL
BRCA1	GADD45A
BRCA1	HIST3H3
BRCA1	LMNB1
BRCA1	MND1
BRCA1	MSH4
BRCA1	MZT1
BRCA1	MZT2B
BRCA1	NF1
BRCA1	PCGF2
BRCA1	PCGF6
BRCA1	PCNA
BRCA1	PHC1
BRCA1	PHC2
BRCA1	PHC3
BRCA1	PSMC3IP
BRCA1	RAD21
BRCA1	RAD51C
BRCA1	REC8
BRCA1	RNF2
BRCA1	RPA2
BRCA1	RPA3
BRCA1	S100A7
BRCA1	SMC1B
BRCA1	SMC3
BRCA1	SPO11
BRCA1	STAG1
BRCA1	STAG2
BRCA1	STAG3
BRCA1	SUN1
BRCA1	SUN2
BRCA1	SYCP2
BRCA1	SYCP3
BRCA1	SYNE1
BRCA1	SYNE2
BRCA1	TERF2IP
BRCA1	TEX15
BRCA1	TFDP1
BRCA1	TFDP2
BRCA1	TINF2
BRCA1	TOP3A
BRCA1	TREX1
BRCA1	TUBGCP4
BRCA1	TUBGCP5
BRCA1	TUBGCP6
BRCA1	UBE2C
BRCA1	UBE2E1
BRCA1	UBE2E2
BRCA1	UBE2E3
BRCA1	UBE2N
BRCA1	UBE2W
BRCA1	WDR48
BRCA1	CEP250
BRCA1	HDAC2
BRCA1	MSH6
BRCA1	FHL2
BRCA1	ABL1
BRCA1	ATRIP
BRCA1	BRAT1
BRCA1	CLSPN
BRCA1	CREB1
BRCA1	DHX9
BRCA1	JUNB
BRCA1	PABPC1
BRCA1	PGR
BRCA1	XRCC5
BRCA1	CCND1
BRCA1	COBRA1
BRCA1	FAH
BRCA1	HIST2H2AC
BRCA1	LMO4
BRCA1	MSH3
BRCA1	SUMO1
BRCA1	SUMO3
BRCA1	UBE2I
BRCA1	ECEL1
BRCA1	NCOA3
BRCA1	PIAS1
BRCA1	PIAS4
BRCA1	RELA
BRCA1	CCNB1
BRCA1	SMAD3
BRCA1	CAMKK1
BRCA1	CCNA1
BRCA1	CCNA2
BRCA1	UBE2K
BRCA1	CSTF2
BRCA1	BRAP
BRCA1	KPNA1
BRCA1	MNAT1
BRCA1	MORF4L1
BRCA1	CBX7
BRCA1	MZT2A
BRCA1	TOPORS
ACSS1	PDHA1
ACSS1	PDHB
ACSS1	PDHA2
ACSS1	SUCLA2
ACSS1	SUCLG1
ACSS1	SUCLG2
ACSS1	HADHB
ACSS1	PCCA
ACSS1	PCCB
ACSS1	ACAA1
ACSS1	ACAA2
ACSS1	ACAT1
ACSS1	ACAT2
ACSS1	ACSS2
ACSS1	ACSS3
ACSS1	ALDH1A3
ACSS1	ALDH1B1
ACSS1	ALDH2
ACSS1	ALDH9A1
ACSS1	ALDH3A1
ACSS1	ALDH3A2
ACSS1	ALDH3B2
ACSS1	ALDH7A1
ACSS1	ACADM
ACSS1	ECHDC1
ACSS1	ACOT12
ACSS1	ACYP1
ACSS1	ACYP2
ACSS1	ALDH6A1
ACSS1	SIRT3
ACSS1	PC
ACSS1	MLYCD
ACSS1	PCK1
ACSS2	SIRT1
ACSS2	PDHA1
ACSS2	PDHB
ACSS2	PDHA2
ACSS2	SUCLA2
ACSS2	SUCLG1
ACSS2	SUCLG2
ACSS2	HADHB
ACSS2	PCCA
ACSS2	PCCB
ACSS2	ACAA1
ACSS2	ACAA2
ACSS2	ACAT1
ACSS2	ACAT2
ACSS2	ACSS3
ACSS2	ALDH1A1
ACSS2	ALDH1A3
ACSS2	ALDH1B1
ACSS2	ALDH9A1
ACSS2	ALDH3A1
ACSS2	ALDH3A2
ACSS2	ALDH3B2
ACSS2	ALDH7A1
ACSS2	ACADM
ACSS2	ECHDC1
ACSS2	ACOT12
ACSS2	ACYP1
ACSS2	ACYP2
ACSS2	ALDH6A1
ACSS2	PC
ACSS2	MLYCD
ACSS2	PCK1
PRKAA2	FOXO1
PRKAA2	CAB39
PRKAA2	STRADA
PRKAA2	CRY1
PRKAA2	FOXO3
PRKAA2	MAP3K5
PRKAA2	MAP3K7
PRKAA2	RPTOR
PRKAA2	MTOR
PRKAA2	RHEB
PRKAA2	PPARGC1A
PRKAA2	PRKAG1
PRKAA2	PRKAB1
PRKAA2	STK11
PRKAA2	LEP
PRKAA2	PRKAG2
PRKAA2	PRKAG3
PRKAA2	PFKFB2
PRKAA2	EEF2K
PRKAA2	PPM1A
PRKAA2	CAB39L
PRKAA2	LEPR
PRKAA2	STRADB
PRKAA2	TBC1D1
PRKAA2	TSC1
PRKAA2	TSC2
PRKAA2	CAMKK2
PRKAA2	CAMKK1
PRKAA2	BTF3L4
PRKAA2	GYS1
PRKAA2	TRIP6
PRKAA2	GYS2
PRKAA2	CRTC2
PRKAA2	PFKFB1
PRKAA2	PFKFB3
PRKAA2	PFKFB4
PRKAA2	FOXO4
PRKAA2	FOXO6
PRKAA2	AKT1S1
PRKAA2	CFTR
PRKAA2	CRY2
PRKAA2	ELAVL1
PRKAA2	HMGCR
PRKAA2	LIPE
PRKAA2	MLYCD
PRKAA2	MAP3K6
HLCS	PCCA
HLCS	PCCB
HLCS	PC
HLCS	MCCC1
HLCS	BTD
HLCS	SLC5A6
CAD	ACTL6A
CAD	RUVBL1
CAD	EPRS
CAD	RARS
CAD	ASH2L
CAD	BOP1
CAD	WDR3
CAD	CPS1
CAD	CRMP1
CAD	DPYS
CAD	DPYSL2
CAD	DPYSL3
CAD	DPYSL4
CAD	DPYSL5
CAD	DHODH
CAD	ASS1
CAD	UMPS
CAD	DPYD
CAD	GFPT1
CAD	GFPT2
CAD	GMPS
CAD	PPAT
CAD	ADSS
CAD	ADSSL1
CAD	GOT1
CAD	GOT2
CAD	PFAS
CAD	GAD1
CAD	GAD2
CAD	KIAA0368
CAD	MYC
CAD	NAGS
CAD	CARNS1
CAD	OTC
CAD	KAT5
CAD	ERH
CAD	GLUL
CAD	IMPDH2
CAD	ASNS
CAD	RUVBL2
CAD	ALDH18A1
CAD	GLS
CAD	GART
CAD	ACY3
CAD	ASPA
CAD	IL4I1
CAD	MAX
CAD	NAT8L
CAD	SUPT3H
CAD	SUPT7L
CAD	TAF10
CAD	TAF12
CAD	UBA52
CAD	UPF2
CAD	KCTD3
CAD	SHKBP1
CAD	RAD23A
CAD	RAD23B
CAD	ISG15
CAD	NEDD8
CAD	OAS1
CAD	OAS2
CAD	OAS3
CAD	OASL
CAD	RPS27A
CAD	UBB
CAD	UBBP4
CAD	UBD
CAD	UBL4A
CAD	UBL4B
CAD	UBQLN1
CAD	UBQLN2
CAD	UBQLN4
CAD	UBQLNL
CAD	UPF3A
CAD	UPF3B
CAD	ZFAND4
CAD	SLC23A1
CAD	SLC23A2
CAD	SLC23A3
CAD	VPS4A
CAD	VPS4B
CAD	CNDP1
CAD	CNDP2
CAD	PAICS
CAD	FTCD
CAD	STIP1
CAD	SUGT1P3
CAD	TTC12
CAD	TTC31
CAD	GNB2L1
CAD	WDR31
CAD	CSNK2B
CAD	CSAD
CAD	DDC
CAD	GADL1
CAD	HDC
CAD	SEPSECS
CAD	SGPL1
CAD	ATIC
CAD	ASL
CAD	BBS10
CAD	CCT7
CAD	MKKS
CAD	TCP1
CAD	ALDH1B1
CAD	ALDH3A2
CAD	ALDH4A1
CAD	ALDH7A1
CAD	ALDH9A1
CAD	GLUD1
CAD	GLUD2
CAD	GATM
CAD	MRPS2
CAD	RPSA
CAD	RPSAP58
CAD	PWP2
CAD	TUFM
CAD	CTPS1
CAD	CTPS2
CAD	SLC25A3
CAD	HELZ2
CAD	MON2
CAD	WDR36
CAD	CARM1
CAD	GTF3C5
CAD	FBL
CAD	CCT3
CAD	GMPR
CAD	GMPR2
CAD	CCT2
CAD	SEH1L
CAD	CCT4
CAD	GRWD1
CAD	ETF1
CAD	HEATR1
CAD	IPO5
CAD	RANBP6
CAD	CTNNB1
CAD	JUP
CAD	SARS
CAD	SARS2
CAD	TTC27
CAD	UCKL1
CAD	UPRT
CAD	CCT6A
CAD	CCT6B
CAD	MCCC2
CAD	PCCB
CAD	RPL15
CAD	UTP18
CAD	PIKFYVE
CAD	DALRD3
CAD	GOT1L1
CAD	RARS2
CAD	CYB5R4
CAD	USP18
CAD	USP24
CAD	USP25
CAD	USP28
CAD	USP34
CAD	USP40
CAD	USP41
CAD	USP47
CAD	USP48
CAD	USP7
CAD	USP9X
CAD	USP9Y
CAD	CCT5
CAD	DNA2
CAD	NOMO1
CAD	NOMO2
CAD	NOMO3
CAD	HSPD1
CPS1	EPRS
CPS1	BOP1
CPS1	WDR3
CPS1	CRMP1
CPS1	DPYS
CPS1	DPYSL2
CPS1	DPYSL3
CPS1	DPYSL4
CPS1	DPYSL5
CPS1	UMPS
CPS1	NAGS
CPS1	OTC
CPS1	GMPS
CPS1	ASS1
CPS1	PCBP1
CPS1	GLUL
CPS1	DPYD
CPS1	PFAS
CPS1	GLS
CPS1	CPT1A
CPS1	GLUD1
CPS1	GLUD2
CPS1	DHODH
CPS1	IMPDH2
CPS1	ASL
CPS1	GART
CPS1	KIAA0368
CPS1	ATIC
CPS1	PPAT
CPS1	GNB2L1
CPS1	WDR31
CPS1	WDR36
CPS1	GMPR
CPS1	GMPR2
CARNS1	ASS1
CARNS1	ASNS
CARNS1	ABAT
CARNS1	CNDP1
CARNS1	CNDP2
CARNS1	ALDH9A1
CARNS1	ADSS
CARNS1	ADSSL1
CARNS1	HAL
CARNS1	GOT1
CARNS1	GOT2
CARNS1	ALDH1A3
CARNS1	ALDH1B1
CARNS1	ALDH3A1
CARNS1	ALDH3A2
CARNS1	ALDH3B2
CARNS1	ALDH7A1
CARNS1	DDC
CARNS1	GAD1
CARNS1	GAD2
CARNS1	GATM
CARNS1	HDC
CARNS1	HEMK1
CARNS1	METTL2B
CARNS1	METTL6
CARNS1	UPB1
CARNS1	ASPA
CARNS1	ACY3
CARNS1	ALDH4A1
CARNS1	IL4I1
CARNS1	NAT8L
FASN	MAGOH
FASN	NFYA
FASN	NFYC
FASN	NFYB
FASN	SP1
FASN	AASDHPPT
FASN	OLAH
FASN	MLX
FASN	OXSM
FASN	CS
FASN	USP2
FASN	MLYCD
FASN	ILK
PRKAG1	FOXO1
PRKAG1	RHOA
PRKAG1	BABAM1
PRKAG1	CAB39
PRKAG1	STRADA
PRKAG1	CCNB1
PRKAG1	CDK1
PRKAG1	CCNH
PRKAG1	ERCC2
PRKAG1	ERCC3
PRKAG1	GTF2H1
PRKAG1	CDK9
PRKAG1	CHUK
PRKAG1	CRY1
PRKAG1	EIF3G
PRKAG1	MNAT1
PRKAG1	MMS19
PRKAG1	FOXO3
PRKAG1	IKBKB
PRKAG1	MAP3K7
PRKAG1	RPTOR
PRKAG1	MTOR
PRKAG1	RHEB
PRKAG1	NCAPD2
PRKAG1	PPARGC1A
PRKAG1	PRKAB1
PRKAG1	PRKAG2
PRKAG1	GMPS
PRKAG1	STK11
PRKAG1	PRKAR2A
PRKAG1	PRKAR2B
PRKAG1	PRKACB
PRKAG1	PRKACG
PRKAG1	CAMKK2
PRKAG1	PPP1CA
PRKAG1	PPM1A
PRKAG1	CAMKK1
PRKAG1	AKAP13
PRKAG1	AKAP8
PRKAG1	AKAP9
PRKAG1	CAB39L
PRKAG1	LEP
PRKAG1	LEPR
PRKAG1	PKN1
PRKAG1	PPP2R5D
PRKAG1	PRKAG3
PRKAG1	PRKCE
PRKAG1	STRADB
PRKAG1	TBC1D1
PRKAG1	TSC1
PRKAG1	TSC2
PRKAG1	HMGCR
PRKAG1	PRKAB2
PRKAG1	GYS1
PRKAG1	GYS2
PRKAG1	AKT1S1
PRKAG1	CFTR
PRKAG1	CRTC2
PRKAG1	CRY2
PRKAG1	EEF2K
PRKAG1	ELAVL1
PRKAG1	FOXO4
PRKAG1	FOXO6
PRKAG1	LIPE
PRKAG1	MLYCD
PRKAG1	PFKFB1
PRKAG1	PFKFB2
PRKAG1	PFKFB3
PRKAG1	PFKFB4
PRKAG1	PRKAR1A
PRKAG1	PRKAR1B
PRKAG1	PRKACA
PRKAG1	GTF2H2
PRKAG1	ACVR1
PRKAG1	ACVR1C
PRKAG1	AKAP4
PRKAG1	CCNT1
PRKAG1	CDK7
PRKAG1	ERC1
PRKAG1	GTF2H3
PRKAG1	IKBKG
PRKAG1	PHKA2
PRKAG1	PHKG2
PRKAG1	PYCARD
PRKAG1	PYDC1
KIAA0368	HSP90AA1
KIAA0368	BAP1
KIAA0368	HSP90AB1
KIAA0368	POMP
KIAA0368	PSMB1
KIAA0368	PSMA1
KIAA0368	PSMA2
KIAA0368	PSMA3
KIAA0368	PSMA4
KIAA0368	PSMA5
KIAA0368	PSMA6
KIAA0368	PSMA7
KIAA0368	PSMB2
KIAA0368	PSMC3
KIAA0368	PSMC4
KIAA0368	PSMC6
KIAA0368	PSMD1
KIAA0368	PSMD11
KIAA0368	PSMD12
KIAA0368	PSMD14
KIAA0368	PSMD3
KIAA0368	PSMD4
KIAA0368	PSMD7
KIAA0368	PSMD8
KIAA0368	PSMD6
KIAA0368	PSMA8
KIAA0368	PSMC2
KIAA0368	PSMD2
KIAA0368	PSMC5
KIAA0368	PSMC1
KIAA0368	PSMD13
KIAA0368	USP14
KIAA0368	PSMD10
KIAA0368	ADRM1
KIAA0368	UCHL5
KIAA0368	PAAF1
KIAA0368	PSMD9
KIAA0368	PSME4
KIAA0368	UBE3C
KIAA0368	UBLCP1
KIAA0368	UBE3B
KIAA0368	ANKRD42
KIAA0368	UBFD1
PRKAB1	FOXO1
PRKAB1	TP53
PRKAB1	CAB39
PRKAB1	STRADA
PRKAB1	CRY1
PRKAB1	FOXO3
PRKAB1	MAP3K7
PRKAB1	RPTOR
PRKAB1	MTOR
PRKAB1	RHEB
PRKAB1	PPARGC1A
PRKAB1	TSC2
PRKAB1	AKT1S1
PRKAB1	CRY2
PRKAB1	STK11
PRKAB1	CAMKK1
PRKAB1	CFTR
PRKAB1	HMGCR
PRKAB1	PRKAG2
PRKAB1	PRKAG3
PRKAB1	CAB39L
PRKAB1	LEP
PRKAB1	LEPR
PRKAB1	PPM1A
PRKAB1	STRADB
PRKAB1	TBC1D1
PRKAB1	TSC1
PRKAB1	GYS1
PRKAB1	CAMKK2
PRKAB1	GYS2
PRKAB1	PFKFB1
PRKAB1	PFKFB2
PRKAB1	PFKFB3
PRKAB1	PFKFB4
PRKAB1	CRTC2
PRKAB1	EEF2K
PRKAB1	ELAVL1
PRKAB1	FOXO4
PRKAB1	FOXO6
PRKAB1	LIPE
PRKAB1	MLYCD
ACAT1	DLST
ACAT1	SUCLA2
ACAT1	SUCLG1
ACAT1	SUCLG2
ACAT1	UBL4A
ACAT1	HADHA
ACAT1	HADHB
ACAT1	OXCT1
ACAT1	OXCT2
ACAT1	EHHADH
ACAT1	PEX7
ACAT1	ECHS1
ACAT1	HADH
ACAT1	ACAA1
ACAT1	ACAA2
ACAT1	HMGCS1
ACAT1	HMGCS2
ACAT1	ACADM
ACAT1	ACADS
ACAT1	ACADSB
ACAT1	ACOX1
ACAT1	ACOX3
ACAT1	ALDH6A1
ACAT1	TUBB1
ACAT1	ACAT2
ACAT1	AACS
ACAT1	ACO2
ACAT1	ACOT12
ACAT1	CS
ACAT1	HMGCL
ACAT1	MLYCD
ACAT2	DLST
ACAT2	SUCLA2
ACAT2	SUCLG1
ACAT2	SUCLG2
ACAT2	HADHA
ACAT2	HADHB
ACAT2	OXCT1
ACAT2	OXCT2
ACAT2	EHHADH
ACAT2	HADH
ACAT2	ACAA1
ACAT2	ACAA2
ACAT2	HMGCS1
ACAT2	HMGCS2
ACAT2	ACADM
ACAT2	ACADS
ACAT2	ACADSB
ACAT2	ACOX1
ACAT2	ACOX3
ACAT2	AACS
ACAT2	ALDH6A1
ACAT2	ACOT12
ACAT2	CS
ACAT2	HMGCL
ACAT2	MLYCD
ACAT2	ECI1
OXSM	NDUFAB1
OXSM	OLAH
OXSM	ELOVL6
EPRS	AIMP1
EPRS	KARS
EPRS	MARS
EPRS	QARS
EPRS	AIMP2
EPRS	DARS
EPRS	LARS
EPRS	IARS
EPRS	RARS
EPRS	EEF1E1
EPRS	NARS
EPRS	SYNCRIP
EPRS	YARS
EPRS	GARS
EPRS	POLR1B
EPRS	TRMT1
EPRS	RPL13A
EPRS	UBA1
EPRS	ASNS
EPRS	GAPDH
EPRS	TXLNA
EPRS	EEF1G
EPRS	ZFAND4
EPRS	FAU
EPRS	ISG15
EPRS	OAS1
EPRS	OAS2
EPRS	OAS3
EPRS	OASL
EPRS	TCP1
EPRS	UBB
EPRS	UBBP4
EPRS	UBD
EPRS	UBL4A
EPRS	UBL4B
EPRS	CARS
EPRS	CARS2
EPRS	GLUL
EPRS	PARS2
EPRS	LRRC47
EPRS	GMPS
EPRS	XPO1
EPRS	ALDH4A1
EPRS	GAD1
EPRS	GAD2
EPRS	GLS
EPRS	GLUD1
EPRS	GLUD2
EPRS	MARS2
EPRS	POLG2
EPRS	SQLE
EPRS	VARS
EPRS	AARS
EPRS	AARS2
EPRS	SLC25A3
EPRS	EIF2S3
EPRS	EIF3B
EPRS	GFPT1
EPRS	GFPT2
EPRS	FARSB
EPRS	FBL
EPRS	POLR1A
EPRS	EIF3A
EPRS	ABCE1
EPRS	SEC63
EPRS	RPSA
EPRS	RPSAP58
PRKAG2	FOXO1
PRKAG2	CAB39
PRKAG2	STRADA
PRKAG2	CCNH
PRKAG2	ERCC2
PRKAG2	ERCC3
PRKAG2	GTF2H1
PRKAG2	CDK9
PRKAG2	CHUK
PRKAG2	CRY1
PRKAG2	MNAT1
PRKAG2	MMS19
PRKAG2	FOXO3
PRKAG2	IKBKB
PRKAG2	MAP3K7
PRKAG2	RPTOR
PRKAG2	MTOR
PRKAG2	RHEB
PRKAG2	PPARGC1A
PRKAG2	TSC2
PRKAG2	AKT1S1
PRKAG2	CRY2
PRKAG2	STK11
PRKAG2	CAMKK1
PRKAG2	CCNT1
PRKAG2	CFTR
PRKAG2	IKBKG
PRKAG2	GTF2H3
PRKAG2	GMPS
PRKAG2	HMGCR
PRKAG2	PPM1A
PRKAG2	CAMKK2
PRKAG2	CAB39L
PRKAG2	LEP
PRKAG2	LEPR
PRKAG2	PRKAG3
PRKAG2	STRADB
PRKAG2	TBC1D1
PRKAG2	TSC1
PRKAG2	ELAVL1
PRKAG2	PRKAB2
PRKAG2	GYS1
PRKAG2	GYS2
PRKAG2	CRTC2
PRKAG2	EEF2K
PRKAG2	FOXO4
PRKAG2	FOXO6
PRKAG2	LIPE
PRKAG2	MLYCD
PRKAG2	PFKFB1
PRKAG2	PFKFB2
PRKAG2	PFKFB3
PRKAG2	PFKFB4
PRKAG2	PRKAR1A
PRKAG2	PRKAR1B
PRKAG2	PRKAR2A
PRKAG2	PRKACA
PRKAG2	PRKACB
PRKAG2	PFAS
PRKAG2	GTF2H2
PRKAG2	ACVR1
PRKAG2	ACVR1C
PRKAG2	AKAP4
PRKAG2	CDK7
PRKAG2	ERC1
PRKAG2	PHKA2
PRKAG2	PHKG2
PRKAG2	PYCARD
PRKAG2	PYDC1
ALDH6A1	HADHB
ALDH6A1	PCCA
ALDH6A1	PCCB
ALDH6A1	EHHADH
ALDH6A1	MUT
ALDH6A1	HADH
ALDH6A1	ACAA1
ALDH6A1	ACAA2
ALDH6A1	ABAT
ALDH6A1	HIBADH
ALDH6A1	ALDH9A1
ALDH6A1	ALDH1B1
ALDH6A1	ECHDC1
ALDH6A1	ACADM
ALDH6A1	ALDH3A2
ALDH6A1	ALDH7A1
ALDH6A1	MCEE
ALDH6A1	MLYCD
ALDH6A1	ACSS3
ALDH6A1	AOX1
ALDH6A1	ACOT12
SLC5A6	PCCA
SLC5A6	PCCB
SLC5A6	PC
SLC5A6	MCCC1
ACOT12	SUCLA2
ACOT12	SUCLG1
ACOT12	SUCLG2
ACOT12	ALDH9A1
ACOT12	ALDH7A1
ACOT12	ALDH1B1
ACOT12	ALDH3A2
