MSH6	4.157154e-02
C10orf129	4.163180e-02
FNBP4	4.163567e-02
MEX3D	4.200021e-02
MOB3B	4.207455e-02
HIST1H1E	4.207839e-02
MYL5	4.217862e-02
SPAG16	4.219051e-02
OR51E2	4.219645e-02
FRMD6	4.227791e-02
MYL2	4.239603e-02
LONP2	4.245886e-02
ATRIP	4.246210e-02
TCP11	4.252188e-02
CARD6	4.259604e-02
NOX1	4.267236e-02
CCL15	4.284206e-02
ATP8B1	4.286750e-02
COX5A	4.300405e-02
DPY19L4	4.301743e-02
VEGFB	4.312025e-02
DSG3	4.319617e-02
COPS3	4.334484e-02
DEFA3	4.343120e-02
CAP2	4.351907e-02
DNAJB13	4.356098e-02
ZNF280B	4.367774e-02
GPATCH8	4.369736e-02
RRH	4.376990e-02
CREB3	4.395120e-02
EIF4A3	4.399347e-02
TBL2	4.409200e-02
TTC12	4.410839e-02
HPS3	4.422019e-02
SLFN13	4.440147e-02
SMG6	4.456354e-02
CBX2	4.459484e-02
CLDN5	4.463690e-02
PTPN12	4.467353e-02
OR10H2	4.479126e-02
ACSL5	4.518701e-02
PRPF40B	4.524332e-02
CTIF	4.534295e-02
LEO1	4.540292e-02
ESRP2	4.547680e-02
FAM21C	4.553956e-02
CELSR1	4.554489e-02
GPR98	4.556909e-02
TRPS1	4.565789e-02
NFU1	4.568215e-02
STAT1	4.575366e-02
CENPW	4.578679e-02
IGFL2	4.583668e-02
COPZ1	4.600220e-02
TRIM13	4.609188e-02
TGM5	4.640408e-02
LIPG	4.662021e-02
SCGB1D2	4.675399e-02
SS18L1	4.683725e-02
NCR3	4.694019e-02
TNR	4.695840e-02
HAT1	4.696067e-02
EFNB2	4.709632e-02
DENND5B	4.715242e-02
CDYL	4.715835e-02
POLR3B	4.736247e-02
STEAP1	4.740271e-02
OR8K5	4.742602e-02
ABI2	4.747628e-02
CDC73	4.752725e-02
CDC25B	4.765267e-02
FABP12	4.771674e-02
OR2M2	4.781931e-02
ZBED2	4.787559e-02
KIAA1109	4.793424e-02
IGF2	4.799624e-02
SPATA12	4.807955e-02
RXRB	4.821631e-02
DUSP12	4.824101e-02
CTR9	4.840208e-02
EIF3E	4.842387e-02
PAIP1	4.845316e-02
TRHR	4.854795e-02
CCZ1	4.868510e-02
COL5A1	4.874815e-02
GUCA2A	4.883405e-02
DLG1	4.888166e-02
IFNA17	4.901652e-02
MYSM1	4.905137e-02
LRP6	4.925239e-02
ARL4C	4.935402e-02
CNDP2	4.943839e-02
LAMB2	4.952899e-02
GTF2A1	4.954083e-02
CNOT1	4.961363e-02
HDAC3	4.964973e-02
TTC33	4.969620e-02
THAP10	4.972323e-02
IFI6	4.987221e-02
TAS2R5	4.996442e-02
RYR1	4.997979e-02
DIP2C	5.005683e-02
CD34	5.016917e-02
ZNF367	5.019812e-02
MAP3K5	5.034990e-02
TCP10L	5.098951e-02
DNAJB7	5.107510e-02
FZD4	5.108926e-02
CEP19	5.109037e-02
VAMP1	5.130182e-02
CDC6	5.133342e-02
RPAP1	5.135367e-02
CRYGA	5.135826e-02
GABRA6	5.136360e-02
ABLIM2	5.164981e-02
MFN2	5.172422e-02
